Regional,Ano,Mês,Data,Ocorrência,Solicitação,Endereço,Bairro,Localidade,mE,mN,Grau de Risco,Data da Ação,Tipo da Ação,Observação
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"2ª Travessa Guapiaçu, 190/6",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 87",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 08 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 11 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Sobrinho recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 74",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 27",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Filho recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 09 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Porto da Pedra, 141",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 86 C",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"2ª Travessa Guapiaçu, 190/ 14 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 01 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Neta recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 140 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 88",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guarani, 68",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 6",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guarani, 44",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 73",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 35",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 11 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 71",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa Guapiaçu, 14 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guarani, 39",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guarujá, 104",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guarani, 35",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 61",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 55 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 77",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Prof. Antônio Luiz Lins Barros,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 65",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Travessa Riacho do Bisal, 500 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 65 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 56 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 83",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 21",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 80",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 83",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 65 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 79",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 74",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Prof. Antônio Luiz Lins Barros,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 79",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Travessa Riacho do Bisal, 501",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 82 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 82",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 03",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 76 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 04",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 04",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 88",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 81",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Travessa Riacho do Bisal, 74 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 15 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Prof. Antônio Luiz Lins Barros,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 29",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 74",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 75",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Travessa Riacho do Bisal, 80",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, S/N",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 09",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 58",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 68",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 58",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 62",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 27",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 64",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 55 A",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 58",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 78",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 71",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 97",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 11",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 68",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 07",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Dr. Dustan de Carvalho Soares, 501",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Travessa Riacho do Bisal, 77",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,"Rua Prof. Antônio Luiz Lins Barros, 56",Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,18/4/2016,Alagamentos,Vistoria Alagado,Travessa Riacho do Bisal,Caxangá,Localidade Não Cadastrada,,,R1,19/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,29/4/2016,Alagamentos,Vistoria em Imóveis,"Rua Luxemburgo,",Imbiribeira,Sem Localidade,,,R1,29/4/2016,Mapeamento de Área de Risco,
Planície,2016,Junho,30/5/2016,Alagamentos,Vistoria em Imóveis,Av. Vereador Otacílio de Azevedo,Brejo de Beberibe,Sem Localidade,,,R1,1/6/2016,Análise Visual Estrutural,
Planície,2016,Maio,6/5/2016,Alagamentos,Vistoria em Imóveis,"Rua Rio Morno,",Campina do Barreto,Sem Localidade,,,R1,6/5/2016,,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rio Morno,Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Santa Teresa Com Av. Canãa,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Só Nós Dois Com Av. Canã,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Av. Chagas Ferreira Com Rua da Paz,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Av. Chagas Ferreira Com Rua Córrego do Curió,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Eládio Camboim Com Rua Rio Morno,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Rio Morno - Escola Pe. Nércio Rodrigues,Linha do Tiro,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Guarajá,Linha do Tiro,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Praça da Convenção Com Estrada de Águas Compridas,Linha do Tiro,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,9/5/2016,Alagamentos,Vistoria em Imóveis,"Rua Alfredo de Freitas, 47",Arruda,Sem Localidade,,,R1,9/5/2016,,
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Santa Teresa Com Av. Canãa,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Só Nós Dois Com Av. Canã,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Av. Chagas Ferreira Com Rua da Paz,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Av. Chagas Ferreira Com Rua Córrego do Curió,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Eládio Camboim Com Rua Rio Morno,Brejo de Beberibe,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Rio Morno - Escola Pe. Nércio Rodrigues,Linha do Tiro,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Rua Guarajá,Linha do Tiro,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,9/5/2016,Alagamentos,Monitoramento,Praça da Convenção Com Estrada de Águas Compridas,Linha do Tiro,Sem Localidade,,,R1,9/5/2016,Análise Visual Estrutural,HORÁRIO DA TARDE
Planície,2016,Maio,10/5/2016,Alagamentos,Vistoria em Imóveis,"Rua Riacho do Bisol, S/N",Caxangá,Sem Localidade,,,R1,10/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,10/5/2016,Alagamentos,Monitoramento,"Rua Menervino de Barros Correia, 45",Campina do Barreto,Sem Localidade,,,R1,10/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Vistoria em Imóveis,"Rua Rio Corrente, 32",Linha do Tiro,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Vistoria em Imóveis,"Rua 11 de Agosto, 248",Totó,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Vistoria em Imóveis,"Rua Muriti, S/N",Estância,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Vistoria em Imóveis,Rua Rio Morno,Linha do Tiro,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Vistoria em Imóveis,"Rua 11 de Agosto, 248 A",Totó,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Vistoria em Imóveis,"Rua 11 de Agosto, 248 B",Totó,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
